General Dentists DS Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,DentalSave DS Network ,,,,,,,,,,,,,,
D2752,crown - porcelain fused to noble metal, $638.00 ,$823.00,$882.00,$941.00,"$1,000.00","$1,058.00","$1,117.00","$1,176.00","$1,235.00","$1,294.00","$1,352.00","$1,411.00","$1,470.00","$1,529.00","$1,588.00",, $453.00 , $485.00 , $518.00 , $550.00 , $582.00 , $614.00 , $647.00 , $679.00 , $712.00 , $744.00 , $776.00 , $809.00 , $841.00 , $873.00 ,
D2780,crown - 3/4 cast high noble metal, $654.00 ,$844.00,$905.00,$965.00,"$1,025.00","$1,085.00","$1,146.00","$1,206.00","$1,266.00","$1,327.00","$1,387.00","$1,447.00","$1,508.00","$1,568.00","$1,628.00",, $464.00 , $498.00 , $531.00 , $564.00 , $597.00 , $630.00 , $663.00 , $696.00 , $730.00 , $763.00 , $796.00 , $829.00 , $862.00 , $895.00 ,
D2781,crown - 3/4 cast predominantly base metal, $630.00 ,$802.00,$859.00,$916.00,$973.00,"$1,031.00","$1,088.00","$1,145.00","$1,202.00","$1,260.00","$1,317.00","$1,374.00","$1,431.00","$1,489.00","$1,546.00",, $441.00 , $472.00 , $504.00 , $535.00 , $567.00 , $598.00 , $630.00 , $661.00 , $693.00 , $724.00 , $756.00 , $787.00 , $819.00 , $850.00 ,
D2782,crown - 3/4 cast noble metal, $652.00 ,$818.00,$876.00,$934.00,$993.00,"$1,051.00","$1,110.00","$1,168.00","$1,226.00","$1,285.00","$1,343.00","$1,402.00","$1,460.00","$1,518.00","$1,577.00",, $450.00 , $482.00 , $514.00 , $546.00 , $578.00 , $611.00 , $642.00 , $674.00 , $707.00 , $739.00 , $771.00 , $803.00 , $835.00 , $867.00 ,
D2783,crown - 3/4 porcelain/ceramic, $694.00 ,$844.00,$905.00,$965.00,"$1,025.00","$1,085.00","$1,146.00","$1,206.00","$1,266.00","$1,327.00","$1,387.00","$1,447.00","$1,508.00","$1,568.00","$1,628.00",, $464.00 , $498.00 , $531.00 , $564.00 , $597.00 , $630.00 , $663.00 , $696.00 , $730.00 , $763.00 , $796.00 , $829.00 , $862.00 , $895.00 ,
D2790,crown - full cast high noble metal, $644.00 ,$899.00,$963.00,"$1,027.00","$1,091.00","$1,156.00","$1,220.00","$1,284.00","$1,348.00","$1,412.00","$1,477.00","$1,541.00","$1,605.00","$1,669.00","$1,733.00",, $494.00 , $530.00 , $565.00 , $600.00 , $636.00 , $671.00 , $706.00 , $741.00 , $777.00 , $812.00 , $848.00 , $883.00 , $918.00 , $953.00 ,
D2791,crown - full cast predominantly base metal, $615.00 ,$788.00,$844.00,$900.00,$956.00,"$1,013.00","$1,069.00","$1,125.00","$1,181.00","$1,238.00","$1,294.00","$1,350.00","$1,406.00","$1,463.00","$1,519.00",, $433.00 , $464.00 , $495.00 , $526.00 , $557.00 , $588.00 , $619.00 , $650.00 , $681.00 , $712.00 , $743.00 , $773.00 , $805.00 , $835.00 ,
D2792,crown - full cast noble metal, $623.00 ,$830.00,$889.00,$948.00,"$1,007.00","$1,067.00","$1,126.00","$1,185.00","$1,244.00","$1,304.00","$1,363.00","$1,422.00","$1,481.00","$1,541.00","$1,600.00",, $457.00 , $489.00 , $521.00 , $554.00 , $587.00 , $619.00 , $652.00 , $684.00 , $717.00 , $750.00 , $782.00 , $815.00 , $848.00 , $880.00 ,
D2910,"re-cement or re-bond inlay, onlay, veneer or partial coverage restoration", $57.00 ,$88.00,$94.00,$100.00,$106.00,$113.00,$119.00,$125.00,$131.00,$138.00,$144.00,$150.00,$156.00,$163.00,$169.00,, $48.00 , $52.00 , $55.00 , $58.00 , $62.00 , $65.00 , $69.00 , $72.00 , $76.00 , $79.00 , $83.00 , $86.00 , $90.00 , $93.00 ,
D2920,re-cement or re-bond crown, $58.00 ,$88.00,$94.00,$100.00,$106.00,$113.00,$119.00,$125.00,$131.00,$138.00,$144.00,$150.00,$156.00,$163.00,$169.00,, $48.00 , $52.00 , $55.00 , $58.00 , $62.00 , $65.00 , $69.00 , $72.00 , $76.00 , $79.00 , $83.00 , $86.00 , $90.00 , $93.00 ,
D2930,prefabricated stainless steel crown - primary tooth, $158.00 ,$207.00,$222.00,$237.00,$252.00,$266.00,$281.00,$296.00,$311.00,$326.00,$340.00,$355.00,$370.00,$385.00,$400.00,, $114.00 , $122.00 , $130.00 , $139.00 , $146.00 , $155.00 , $163.00 , $171.00 , $179.00 , $187.00 , $195.00 , $204.00 , $212.00 , $220.00 ,
D2931,prefabricated stainless steel crown - permanent tooth, $178.00 ,$245.00,$263.00,$280.00,$298.00,$315.00,$333.00,$350.00,$368.00,$385.00,$402.00,$420.00,$438.00,$455.00,$473.00,, $135.00 , $145.00 , $154.00 , $164.00 , $173.00 , $183.00 , $193.00 , $202.00 , $212.00 , $221.00 , $231.00 , $241.00 , $250.00 , $260.00 ,
D2932,prefabricated resin crown, $193.00 ,$266.00,$285.00,$304.00,$323.00,$342.00,$361.00,$380.00,$399.00,$418.00,$437.00,$456.00,$475.00,$494.00,$513.00,, $146.00 , $157.00 , $167.00 , $178.00 , $188.00 , $199.00 , $209.00 , $219.00 , $230.00 , $240.00 , $251.00 , $261.00 , $272.00 , $282.00 ,
D2933,prefabricated stainless steel crown with resin window, $218.00 ,$270.00,$290.00,$309.00,$328.00,$347.00,$367.00,$386.00,$405.00,$425.00,$444.00,$463.00,$483.00,$502.00,$521.00,, $149.00 , $160.00 , $170.00 , $180.00 , $191.00 , $202.00 , $212.00 , $223.00 , $234.00 , $244.00 , $255.00 , $266.00 , $276.00 , $287.00 ,
D2940,protective restoration, $60.00 ,$95.00,$101.00,$108.00,$115.00,$122.00,$128.00,$135.00,$142.00,$149.00,$155.00,$162.00,$169.00,$176.00,$182.00,, $52.00 , $56.00 , $59.00 , $63.00 , $67.00 , $70.00 , $74.00 , $78.00 , $82.00 , $85.00 , $89.00 , $93.00 , $97.00 , $100.00 ,
D2950,"core buildup, including any pins when required", $150.00 ,$207.00,$222.00,$237.00,$252.00,$266.00,$281.00,$296.00,$311.00,$326.00,$340.00,$355.00,$370.00,$385.00,$400.00,, $114.00 , $122.00 , $130.00 , $139.00 , $146.00 , $155.00 , $163.00 , $171.00 , $179.00 , $187.00 , $195.00 , $204.00 , $212.00 , $220.00 ,
D2951,"pin retention - per tooth, in addition to restoration", $32.00 ,$56.00,$60.00,$64.00,$68.00,$72.00,$76.00,$80.00,$84.00,$88.00,$92.00,$96.00,$100.00,$104.00,$108.00,, $31.00 , $33.00 , $35.00 , $37.00 , $40.00 , $42.00 , $44.00 , $46.00 , $48.00 , $51.00 , $53.00 , $55.00 , $57.00 , $59.00 ,
D2952,"post and core in addition to crown, indirectly fabricated", $229.00 ,$312.00,$335.00,$357.00,$379.00,$401.00,$424.00,$446.00,$468.00,$491.00,$513.00,$535.00,$558.00,$580.00,$602.00,, $172.00 , $184.00 , $196.00 , $208.00 , $221.00 , $233.00 , $245.00 , $257.00 , $270.00 , $282.00 , $294.00 , $307.00 , $319.00 , $331.00 ,
D2953,each additional indirectly fabricated post - same tooth, $146.00 ,$231.00,$248.00,$264.00,$281.00,$297.00,$314.00,$330.00,$347.00,$363.00,$379.00,$396.00,$413.00,$429.00,$446.00,, $127.00 , $136.00 , $145.00 , $155.00 , $163.00 , $173.00 , $182.00 , $191.00 , $200.00 , $208.00 , $218.00 , $227.00 , $236.00 , $245.00 ,
D2954,prefabricated post and core in addition to crown, $190.00 ,$260.00,$279.00,$298.00,$316.00,$335.00,$353.00,$372.00,$391.00,$409.00,$428.00,$446.00,$465.00,$484.00,$502.00,, $143.00 , $153.00 , $164.00 , $174.00 , $184.00 , $194.00 , $205.00 , $215.00 , $225.00 , $235.00 , $245.00 , $256.00 , $266.00 , $276.00 ,
D2957,each additional prefabricated post - same tooth, $144.00 ,$152.00,$163.00,$174.00,$184.00,$195.00,$206.00,$217.00,$228.00,$239.00,$250.00,$260.00,$271.00,$282.00,$293.00,, $84.00 , $90.00 , $96.00 , $101.00 , $107.00 , $113.00 , $119.00 , $125.00 , $131.00 , $138.00 , $143.00 , $149.00 , $155.00 , $161.00 ,
D2955,post removal, $70.00 ,$224.00,$240.00,$256.00,$272.00,$288.00,$304.00,$320.00,$336.00,$352.00,$368.00,$384.00,$400.00,$416.00,$432.00,, $123.00 , $132.00 , $141.00 , $150.00 , $158.00 , $167.00 , $176.00 , $185.00 , $194.00 , $202.00 , $211.00 , $220.00 , $229.00 , $238.00 ,
D2960,labial veneer (resin laminate) - chairside, $465.00 ,$516.00,$553.00,$590.00,$626.00,$663.00,$700.00,$737.00,$774.00,$811.00,$848.00,$884.00,$921.00,$958.00,$995.00,, $284.00 , $304.00 , $325.00 , $344.00 , $365.00 , $385.00 , $405.00 , $426.00 , $446.00 , $466.00 , $486.00 , $507.00 , $527.00 , $547.00 ,
D2961,labial veneer (resin laminate) - laboratory,,$753.00,$807.00,$861.00,$915.00,$968.00,"$1,022.00","$1,076.00","$1,130.00","$1,184.00","$1,237.00","$1,291.00","$1,345.00","$1,399.00","$1,453.00",, $414.00 , $444.00 , $474.00 , $503.00 , $532.00 , $562.00 , $592.00 , $622.00 , $651.00 , $680.00 , $710.00 , $740.00 , $769.00 , $799.00 ,
D2962,labial veneer (porcelain laminate) - laboratory,,$893.00,$956.00,"$1,020.00","$1,084.00","$1,148.00","$1,211.00","$1,275.00","$1,339.00","$1,403.00","$1,466.00","$1,530.00","$1,594.00","$1,658.00","$1,721.00",, $491.00 , $526.00 , $561.00 , $596.00 , $631.00 , $666.00 , $701.00 , $736.00 , $772.00 , $806.00 , $842.00 , $877.00 , $912.00 , $947.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endodontics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3110,pulp cap - direct (excluding final restoration), $41.00 ,$66.00,$71.00,$75.00,$80.00,$85.00,$89.00,$94.00,$99.00,$103.00,$108.00,$113.00,$118.00,$122.00,$127.00,,36, $39.00 , $41.00 , $44.00 , $47.00 , $49.00 , $52.00 , $54.00 , $57.00 , $59.00 , $62.00 , $65.00 , $67.00 , $70.00 ,
D3120,pulp cap - indirect (excluding final restoration), $32.00 ,$64.00,$68.00,$73.00,$77.00,$82.00,$86.00,$91.00,$96.00,$100.00,$105.00,$109.00,$114.00,$118.00,$123.00,, $35.00 , $37.00 , $40.00 , $42.00 , $45.00 , $47.00 , $50.00 , $53.00 , $55.00 , $58.00 , $60.00 , $63.00 , $65.00 , $68.00 ,
D3220,therapeutic pulpotomy (excluding final restoration) - removal of pulp coronal to the dentinocemental junction and application of medicament, $98.00 ,$155.00,$167.00,$178.00,$189.00,$200.00,$211.00,$222.00,$233.00,$244.00,$255.00,$266.00,$278.00,$289.00,$300.00,, $85.00 , $92.00 , $98.00 , $104.00 , $110.00 , $116.00 , $122.00 , $128.00 , $134.00 , $140.00 , $146.00 , $153.00 , $159.00 , $165.00 ,
D3221,"pulpal debridement, primary and permanent teeth", $95.00 ,$175.00,$188.00,$200.00,$213.00,$225.00,$238.00,$250.00,$263.00,$275.00,$288.00,$300.00,$313.00,$325.00,$338.00,, $96.00 , $103.00 , $110.00 , $117.00 , $124.00 , $131.00 , $138.00 , $145.00 , $151.00 , $158.00 , $165.00 , $172.00 , $179.00 , $186.00 ,
D3230,"pulpal therapy (resorbable filling) - anterior, primary tooth (excluding final restoration)", $102.00 ,$210.00,$225.00,$240.00,$255.00,$270.00,$285.00,$300.00,$315.00,$330.00,$345.00,$360.00,$375.00,$390.00,$405.00,, $116.00 , $124.00 , $132.00 , $140.00 , $149.00 , $157.00 , $165.00 , $173.00 , $182.00 , $190.00 , $198.00 , $206.00 , $215.00 , $223.00 ,
D3240,"pulpal therapy (resorbable filling) - posterior, primary tooth (excluding final restoration)", $111.00 ,$231.00,$248.00,$264.00,$281.00,$297.00,$314.00,$330.00,$347.00,$363.00,$379.00,$396.00,$413.00,$429.00,$446.00,, $127.00 , $136.00 , $145.00 , $155.00 , $163.00 , $173.00 , $182.00 , $191.00 , $200.00 , $208.00 , $218.00 , $227.00 , $236.00 , $245.00 ,
D3310,"endodontic therapy, anterior tooth (excluding final restoration)", $411.00 ,$580.00,$622.00,$663.00,$705.00,$746.00,$788.00,$829.00,$870.00,$912.00,$953.00,$995.00,"$1,036.00","$1,078.00","$1,119.00",, $319.00 , $342.00 , $365.00 , $388.00 , $410.00 , $433.00 , $456.00 , $479.00 , $502.00 , $524.00 , $547.00 , $570.00 , $593.00 , $615.00 ,
D3320,"endodontic therapy, premolar tooth (excluding final restoration)", $501.00 ,$662.00,$709.00,$756.00,$803.00,$851.00,$898.00,$945.00,$992.00,"$1,040.00","$1,087.00","$1,134.00","$1,181.00","$1,229.00","$1,276.00",, $364.00 , $390.00 , $416.00 , $442.00 , $468.00 , $494.00 , $520.00 , $546.00 , $572.00 , $598.00 , $624.00 , $650.00 , $676.00 , $702.00 ,
D3330,"endodontic therapy, molar tooth (excluding final restoration)", $647.00 ,$799.00,$857.00,$914.00,$971.00,"$1,028.00","$1,085.00","$1,142.00","$1,199.00","$1,256.00","$1,313.00","$1,370.00","$1,428.00","$1,485.00","$1,542.00",, $439.00 , $471.00 , $503.00 , $534.00 , $565.00 , $597.00 , $628.00 , $659.00 , $691.00 , $722.00 , $754.00 , $785.00 , $817.00 , $848.00 ,
D3331,treatment of root canal obstruction; non-surgical access, $251.00 ,$429.00,$460.00,$490.00,$521.00,$552.00,$582.00,$613.00,$644.00,$674.00,$705.00,$736.00,$766.00,$797.00,$828.00,, $236.00 , $253.00 , $270.00 , $287.00 , $304.00 , $320.00 , $337.00 , $354.00 , $371.00 , $388.00 , $405.00 , $421.00 , $438.00 , $455.00 ,
D3332,"incomplete endodontic therapy; inoperable, unrestorable or fractured tooth", $226.00 ,$343.00,$368.00,$392.00,$417.00,$441.00,$466.00,$490.00,$515.00,$539.00,$564.00,$588.00,$613.00,$637.00,$662.00,, $189.00 , $202.00 , $216.00 , $229.00 , $243.00 , $256.00 , $270.00 , $283.00 , $296.00 , $310.00 , $323.00 , $337.00 , $350.00 , $364.00 ,
D3333,internal root repair of perforation defects, $111.00 ,$263.00,$281.00,$300.00,$319.00,$338.00,$356.00,$375.00,$394.00,$413.00,$431.00,$450.00,$469.00,$488.00,$506.00,, $145.00 , $155.00 , $165.00 , $175.00 , $186.00 , $196.00 , $206.00 , $217.00 , $227.00 , $237.00 , $248.00 , $258.00 , $268.00 , $278.00 ,
D3346,retreatment of previous root canal therapy - anterior, $553.00 ,$673.00,$722.00,$770.00,$818.00,$866.00,$914.00,$962.00,"$1,010.00","$1,058.00","$1,106.00","$1,154.00","$1,203.00","$1,251.00","$1,299.00",, $370.00 , $397.00 , $424.00 , $450.00 , $476.00 , $503.00 , $529.00 , $556.00 , $582.00 , $608.00 , $635.00 , $662.00 , $688.00 , $714.00 ,
D3347,retreatment of previous root canal therapy - premolar, $651.00 ,$769.00,$824.00,$878.00,$933.00,$988.00,"$1,043.00","$1,098.00","$1,153.00","$1,208.00","$1,263.00","$1,318.00","$1,373.00","$1,427.00","$1,482.00",, $423.00 , $453.00 , $483.00 , $513.00 , $543.00 , $574.00 , $604.00 , $634.00 , $664.00 , $695.00 , $725.00 , $755.00 , $785.00 , $815.00 ,
D3348,retreatment of previous root canal therapy - molar, $784.00 ,$910.00,$975.00,"$1,040.00","$1,105.00","$1,170.00","$1,235.00","$1,300.00","$1,365.00","$1,430.00","$1,495.00","$1,560.00","$1,625.00","$1,690.00","$1,755.00",, $501.00 , $536.00 , $572.00 , $608.00 , $644.00 , $679.00 , $715.00 , $751.00 , $787.00 , $822.00 , $858.00 , $894.00 , $930.00 , $965.00 ,
D3351,"apexification/recalcification - initial visit (apical closure / calcific repair of perforations, root resorption, etc.)", $234.00 ,$278.00,$298.00,$318.00,$337.00,$357.00,$377.00,$397.00,$417.00,$437.00,$457.00,$476.00,$496.00,$516.00,$536.00,, $153.00 , $164.00 , $175.00 , $185.00 , $196.00 , $207.00 , $218.00 , $229.00 , $240.00 , $251.00 , $262.00 , $273.00 , $284.00 , $295.00 ,
D3352,apexification/recalcification - interim medication replacement, $101.00 ,$199.00,$213.00,$227.00,$241.00,$256.00,$270.00,$284.00,$298.00,$312.00,$327.00,$341.00,$355.00,$369.00,$383.00,, $109.00 , $117.00 , $125.00 , $133.00 , $141.00 , $149.00 , $156.00 , $164.00 , $172.00 , $180.00 , $188.00 , $195.00 , $203.00 , $211.00 ,
D3353,"apexification/recalcification - final visit (includes completed root canal therapy - apical closure/calcific repair of perforations, root resorption, etc.)", $342.00 ,$403.00,$432.00,$461.00,$490.00,$518.00,$547.00,$576.00,$605.00,$634.00,$662.00,$691.00,$720.00,$749.00,$778.00,, $222.00 , $238.00 , $254.00 , $270.00 , $285.00 , $301.00 , $317.00 , $333.00 , $349.00 , $364.00 , $380.00 , $396.00 , $412.00 , $428.00 ,
D3410,apicoectomy - anterior, $470.00 ,$546.00,$585.00,$624.00,$663.00,$702.00,$741.00,$780.00,$819.00,$858.00,$897.00,$936.00,$975.00,"$1,014.00","$1,053.00",, $300.00 , $322.00 , $343.00 , $365.00 , $386.00 , $408.00 , $429.00 , $450.00 , $472.00 , $493.00 , $515.00 , $536.00 , $558.00 , $579.00 ,
D3421,apicoectomy - premolar (first root), $514.00 ,$613.00,$656.00,$700.00,$744.00,$788.00,$831.00,$875.00,$919.00,$963.00,"$1,006.00","$1,050.00","$1,094.00","$1,138.00","$1,181.00",, $337.00 , $361.00 , $385.00 , $409.00 , $433.00 , $457.00 , $481.00 , $505.00 , $530.00 , $553.00 , $578.00 , $602.00 , $626.00 , $650.00 ,
D3425,apicoectomy - molar (first root), $580.00 ,$687.00,$737.00,$786.00,$835.00,$884.00,$933.00,$982.00,"$1,031.00","$1,080.00","$1,129.00","$1,178.00","$1,228.00","$1,277.00","$1,326.00",, $378.00 , $405.00 , $432.00 , $459.00 , $486.00 , $513.00 , $540.00 , $567.00 , $594.00 , $621.00 , $648.00 , $675.00 , $702.00 , $729.00 ,
D3426,apicoectomy (each additional root), $193.00 ,$312.00,$334.00,$356.00,$378.00,$401.00,$423.00,$445.00,$467.00,$490.00,$512.00,$534.00,$556.00,$579.00,$601.00,, $172.00 , $184.00 , $196.00 , $208.00 , $221.00 , $233.00 , $245.00 , $257.00 , $270.00 , $282.00 , $294.00 , $306.00 , $318.00 , $331.00 ,
D3430,retrograde filling - per root, $144.00 ,$216.00,$232.00,$247.00,$263.00,$278.00,$294.00,$309.00,$324.00,$340.00,$355.00,$371.00,$386.00,$402.00,$417.00,, $119.00 , $128.00 , $136.00 , $145.00 , $153.00 , $162.00 , $170.00 , $178.00 , $187.00 , $195.00 , $204.00 , $212.00 , $221.00 , $229.00 ,
D3450,root amputation - per root, $288.00 ,$377.00,$404.00,$430.00,$457.00,$484.00,$511.00,$538.00,$565.00,$592.00,$619.00,$646.00,$673.00,$699.00,$726.00,, $207.00 , $222.00 , $237.00 , $251.00 , $266.00 , $281.00 , $296.00 , $311.00 , $326.00 , $340.00 , $355.00 , $370.00 , $384.00 , $399.00 ,
D3470,intentional reimplantation (including necessary splinting), $576.00 ,$591.00,$633.00,$675.00,$717.00,$760.00,$802.00,$844.00,$886.00,$928.00,$971.00,"$1,013.00","$1,055.00","$1,097.00","$1,139.00",, $325.00 , $348.00 , $371.00 , $394.00 , $418.00 , $441.00 , $464.00 , $487.00 , $510.00 , $534.00 , $557.00 , $580.00 , $603.00 , $626.00 ,
D3910,surgical procedure for isolation of tooth with rubber dam, $75.00 ,$175.00,$188.00,$200.00,$213.00,$225.00,$238.00,$250.00,$263.00,$275.00,$288.00,$300.00,$313.00,$325.00,$338.00,, $96.00 , $103.00 , $110.00 , $117.00 , $124.00 , $131.00 , $138.00 , $145.00 , $151.00 , $158.00 , $165.00 , $172.00 , $179.00 , $186.00 ,
D3920,"hemisection (including any root removal), not including root canal therapy", $225.00 ,$349.00,$374.00,$399.00,$424.00,$449.00,$474.00,$499.00,$524.00,$549.00,$574.00,$599.00,$624.00,$649.00,$674.00,, $192.00 , $206.00 , $219.00 , $233.00 , $247.00 , $261.00 , $274.00 , $288.00 , $302.00 , $316.00 , $329.00 , $343.00 , $357.00 , $371.00 ,
D3950,canal preparation and fitting of preformed dowel or post, $102.00 ,$194.00,$208.00,$222.00,$235.00,$249.00,$263.00,$277.00,$291.00,$305.00,$319.00,$332.00,$346.00,$360.00,$374.00,, $107.00 , $114.00 , $122.00 , $129.00 , $137.00 , $145.00 , $152.00 , $160.00 , $168.00 , $175.00 , $183.00 , $190.00 , $198.00 , $206.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Periodontics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4210,gingivectomy or gingivoplasty - four or more contiguous teeth or tooth bounded spaces per quadrant, $401.00 ,$477.00,$511.00,$545.00,$579.00,$613.00,$647.00,$681.00,$715.00,$749.00,$783.00,$817.00,$851.00,$885.00,$919.00,,262, $281.00 , $300.00 , $318.00 , $337.00 , $356.00 , $375.00 , $393.00 , $412.00 , $431.00 , $449.00 , $468.00 , $487.00 , $505.00 ,
D4211,gingivectomy or gingivoplasty - one to three contiguous teeth or tooth bounded spaces per quadrant, $133.00 ,$242.00,$260.00,$277.00,$294.00,$311.00,$329.00,$346.00,$363.00,$381.00,$398.00,$415.00,$433.00,$450.00,$467.00,, $133.00 , $143.00 , $152.00 , $162.00 , $171.00 , $181.00 , $190.00 , $200.00 , $210.00 , $219.00 , $228.00 , $238.00 , $248.00 , $257.00 ,
D4230,anatomical crown exposure - four or more contiguous teeth or tooth bounded spaces per quadrant, 20% off ,$609.00,$653.00,$696.00,$740.00,$783.00,$827.00,$870.00,$914.00,$957.00,"$1,000.00","$1,044.00","$1,088.00","$1,131.00","$1,175.00",, $335.00 , $359.00 , $383.00 , $407.00 , $431.00 , $455.00 , $479.00 , $503.00 , $526.00 , $550.00 , $574.00 , $598.00 , $622.00 , $646.00 ,
D4231,anatomical crown exposure - one to three teeth or tooth bounded spaces per quadrant, 20% off ,$458.00,$491.00,$523.00,$556.00,$589.00,$621.00,$654.00,$687.00,$719.00,$752.00,$785.00,$818.00,$850.00,$883.00,, $252.00 , $270.00 , $288.00 , $306.00 , $324.00 , $342.00 , $360.00 , $378.00 , $395.00 , $414.00 , $432.00 , $450.00 , $468.00 , $486.00 ,
D4240,"gingival flap procedure, including root planing - four or more contiguous teeth or tooth bounded spaces per quadrant", $472.00 ,$566.00,$607.00,$647.00,$688.00,$728.00,$769.00,$809.00,$849.00,$890.00,$930.00,$971.00,"$1,011.00","$1,052.00","$1,092.00",, $311.00 , $334.00 , $356.00 , $378.00 , $400.00 , $423.00 , $445.00 , $467.00 , $490.00 , $512.00 , $534.00 , $556.00 , $579.00 , $601.00 ,
D4241,"gingival flap procedure, including root planing - one to three contiguous teeth or tooth bounded spaces per quadrant", $340.00 ,$472.00,$506.00,$540.00,$574.00,$608.00,$641.00,$675.00,$709.00,$743.00,$776.00,$810.00,$844.00,$878.00,$911.00,, $260.00 , $278.00 , $297.00 , $316.00 , $334.00 , $353.00 , $371.00 , $390.00 , $409.00 , $427.00 , $446.00 , $464.00 , $483.00 , $501.00 ,
D4245,apically positioned flap, $427.00 ,$606.00,$650.00,$693.00,$736.00,$779.00,$823.00,$866.00,$909.00,$953.00,$996.00,"$1,039.00","$1,083.00","$1,126.00","$1,169.00",, $333.00 , $358.00 , $381.00 , $405.00 , $428.00 , $453.00 , $476.00 , $500.00 , $524.00 , $548.00 , $571.00 , $596.00 , $619.00 , $643.00 ,
D4249,clinical crown lengthening - hard tissue, $540.00 ,$596.00,$639.00,$682.00,$724.00,$767.00,$809.00,$852.00,$895.00,$937.00,$980.00,"$1,022.00","$1,065.00","$1,108.00","$1,150.00",, $328.00 , $351.00 , $375.00 , $398.00 , $422.00 , $445.00 , $469.00 , $492.00 , $515.00 , $539.00 , $562.00 , $586.00 , $609.00 , $633.00 ,
D4260,osseous surgery (including elevation of a full thickness flap and closure) - four or more contiguous teeth or tooth bounded spaces per quadrant, $762.00 ,$830.00,$890.00,$949.00,"$1,008.00","$1,067.00","$1,127.00","$1,186.00","$1,245.00","$1,305.00","$1,364.00","$1,423.00","$1,483.00","$1,542.00","$1,601.00",, $457.00 , $490.00 , $522.00 , $554.00 , $587.00 , $620.00 , $652.00 , $685.00 , $718.00 , $750.00 , $783.00 , $816.00 , $848.00 , $881.00 ,
D4261,osseous surgery (including elevation of a full thickness flap and closure) - one to three contiguous teeth or tooth bounded spaces per quadrant, $436.00 ,$681.00,$730.00,$778.00,$827.00,$876.00,$924.00,$973.00,"$1,022.00","$1,070.00","$1,119.00","$1,168.00","$1,216.00","$1,265.00","$1,314.00",, $375.00 , $402.00 , $428.00 , $455.00 , $482.00 , $508.00 , $535.00 , $562.00 , $589.00 , $615.00 , $642.00 , $669.00 , $696.00 , $723.00 ,
D4263,bone replacement graft - retained natural tooth - first site in quadrant, $232.00 ,$486.00,$521.00,$555.00,$590.00,$625.00,$659.00,$694.00,$729.00,$763.00,$798.00,$833.00,$868.00,$902.00,$937.00,, $267.00 , $287.00 , $305.00 , $325.00 , $344.00 , $362.00 , $382.00 , $401.00 , $420.00 , $439.00 , $458.00 , $477.00 , $496.00 , $515.00 ,
D4264,bone replacement graft - retained natural tooth - each additional site in quadrant, $156.00 ,$388.00,$416.00,$443.00,$471.00,$499.00,$526.00,$554.00,$582.00,$609.00,$637.00,$665.00,$693.00,$720.00,$748.00,, $213.00 , $229.00 , $244.00 , $259.00 , $274.00 , $289.00 , $305.00 , $320.00 , $335.00 , $350.00 , $366.00 , $381.00 , $396.00 , $411.00 ,
D4266,"guided tissue regeneration - resorbable barrier, per site", $279.00 ,$560.00,$600.00,$640.00,$680.00,$720.00,$760.00,$800.00,$840.00,$880.00,$920.00,$960.00,"$1,000.00","$1,040.00","$1,080.00",, $308.00 , $330.00 , $352.00 , $374.00 , $396.00 , $418.00 , $440.00 , $462.00 , $484.00 , $506.00 , $528.00 , $550.00 , $572.00 , $594.00 ,
D4267,"guided tissue regeneration - nonresorbable barrier, per site (includes membrane removal)", $358.00 ,$671.00,$719.00,$766.00,$814.00,$862.00,$910.00,$958.00,"$1,006.00","$1,054.00","$1,102.00","$1,150.00","$1,198.00","$1,245.00","$1,293.00",, $369.00 , $395.00 , $421.00 , $448.00 , $474.00 , $501.00 , $527.00 , $553.00 , $580.00 , $606.00 , $633.00 , $659.00 , $685.00 , $711.00 ,
D4268,"surgical revision procedure, per tooth", $432.00 ,$591.00,$633.00,$675.00,$717.00,$760.00,$802.00,$844.00,$886.00,$928.00,$971.00,"$1,013.00","$1,055.00","$1,097.00","$1,139.00",, $325.00 , $348.00 , $371.00 , $394.00 , $418.00 , $441.00 , $464.00 , $487.00 , $510.00 , $534.00 , $557.00 , $580.00 , $603.00 , $626.00 ,
D4270,pedicle soft tissue graft procedure, $564.00 ,$655.00,$701.00,$748.00,$795.00,$842.00,$888.00,$935.00,$982.00,"$1,029.00","$1,075.00","$1,122.00","$1,169.00","$1,216.00","$1,262.00",, $360.00 , $386.00 , $411.00 , $437.00 , $463.00 , $488.00 , $514.00 , $540.00 , $566.00 , $591.00 , $617.00 , $643.00 , $669.00 , $694.00 ,
D4320,provisional splinting - intracoronal, $254.00 ,$387.00,$415.00,$442.00,$470.00,$498.00,$525.00,$553.00,$581.00,$608.00,$636.00,$664.00,$691.00,$719.00,$747.00,, $213.00 , $228.00 , $243.00 , $259.00 , $274.00 , $289.00 , $304.00 , $320.00 , $334.00 , $350.00 , $365.00 , $380.00 , $395.00 , $411.00 ,
